trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1582,False,"{'a': 0.2, 'e': 0.0017927581125735043}",25,11,29.69928253854988,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.2, 'e': 0.0017856014030844644}",20,12,14.026480247517501,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.2, 'e': 0.0017784732632559683}",25,17,17.94460498418828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.2, 'e': 0.001771373579037625}",20,12,11.703064631340208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.2, 'e': 0.0017643022368343355}",20,10,16.79327607514145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.2, 'e': 0.001757259123504471}",30,4,44.05921255582704,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.2, 'e': 0.0017502441263580735}",20,16,9.308227633093978,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.2, 'e': 0.0017432571331550365}",20,11,17.094190595444303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.2, 'e': 0.001736298032103318}",30,8,29.605234402304152,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.2, 'e': 0.0017293667118571557}",35,20,23.596572252007725,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.2, 'e': 0.0017224630615152747}",30,4,42.17199080885562,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.2, 'e': 0.001715586970619124}",20,5,24.788898444330446,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.2, 'e': 0.0017087383291511037}",20,10,16.836000547384447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.2, 'e': 0.0017019170275328031}",35,21,29.240642296336553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.2, 'e': 0.0016951229566232505}",20,15,8.2003525067572,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.2, 'e': 0.0016883560077171635}",25,20,8.85972182872676,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.2, 'e': 0.0016816160725432214}",25,15,18.64470587988698,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.2, 'e': 0.0016749030432623145}",30,14,26.8443240774463,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.2, 'e': 0.0016682168124658293}",20,9,19.61448010341681,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.2, 'e': 0.001661557273173934}",30,15,26.803671501876725,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.2, 'e': 0.0016549243188338544}",20,10,18.204836712667042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.2, 'e': 0.0016483178433181812}",30,7,40.060574697152184,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.2, 'e': 0.0016417377409231667}",25,11,24.886640951605557,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.2, 'e': 0.0016351839063670308}",30,16,26.452078121166863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.2, 'e': 0.0016286562347882806}",30,14,23.551528875881694,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.2, 'e': 0.001622154621744029}",30,13,29.783836421868617,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.2, 'e': 0.001615678963208334}",20,10,20.33642024717295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.2, 'e': 0.0016092291555705183}",30,20,17.107783588422535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.2, 'e': 0.0016028050956335218}",25,13,21.95450740464941,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.2, 'e': 0.0015964066806122474}",25,15,20.628747526592164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.2, 'e': 0.0015900338081319195}",25,1,41.43715413108755,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.2, 'e': 0.0015836863762264436}",20,16,8.629307595688793,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.2, 'e': 0.0015773642833367715}",20,9,16.969140151423122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.2, 'e': 0.0015710674283092845}",20,2,31.549631710236667,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.2, 'e': 0.0015647957103941666}",20,9,19.47752235016992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.2, 'e': 0.0015585490292437947}",20,16,8.959247667223782,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.2, 'e': 0.0015523272849111423}",20,12,18.244049768559407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.2, 'e': 0.0015461303778481648}",25,0,45.22642404644378,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1620,False,"{'a': 0.2, 'e': 0.0015399582089042172}",25,6,36.07629266200672,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.2, 'e': 0.001533810679324463}",30,18,22.66085415175301,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.2, 'e': 0.0015276876907482995}",25,15,17.950547228174266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
